embedding_source,material_id,family,split,formula,absolute_error,absolute_error_float,error_group,embedding_row_index,embedding_dim,n_oxide_reference,k_oxide_neighbors,oxide_centroid_distance,oxide_knn5_mean_distance,oxide_mahalanobis_lw_distance,mahalanobis_status,mahalanobis_condition_number,mahalanobis_shrinkage
pre_head,JVASP-115443,nitride,test,CaAuN,0.0825958978176116,0.0825958978176116,middle_60pct,1687,256,13507,5,7.340371144030096,4.449807346013995,30.39770419192086,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-115445,nitride,test,CaAu2N2,0.2518064430260658,0.2518064430260658,hard_top_20pct,1688,256,13507,5,7.058564605683477,4.232726431474795,31.22815969000231,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-115446,nitride,test,CaAuN,0.1607154164123534,0.1607154164123534,hard_top_20pct,1689,256,13507,5,8.764120207171862,4.9457632040905875,33.08814327184146,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-116940,nitride,test,C3N2,0.3105240922546387,0.3105240922546387,hard_top_20pct,1690,256,13507,5,9.53672822447046,5.10634535096554,40.908872164013516,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-115700,nitride,test,LiBrN,0.0744328073120117,0.0744328073120117,middle_60pct,1691,256,13507,5,7.895624040497119,4.403453256624681,30.318651377199316,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-115758,nitride,test,ZnCN2,0.0844352971267701,0.0844352971267701,middle_60pct,1692,256,13507,5,9.927437510150563,5.247327719775471,37.50810719153014,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-113464,nitride,test,SN2,0.2044360295009613,0.2044360295009613,hard_top_20pct,1693,256,13507,5,8.82429867928,4.336195052533268,35.601294289160215,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-113465,nitride,test,S2N,0.0063679903411865,0.0063679903411865,easy_bottom_20pct,1694,256,13507,5,8.694415562286755,4.561416397310053,34.88376286633737,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-113545,nitride,test,CaGeN,0.062118064212799,0.062118064212799,middle_60pct,1695,256,13507,5,8.541061661081716,4.888344070746351,33.51442155922797,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-113626,nitride,test,SrGaN,0.0386683524322509,0.0386683524322509,middle_60pct,1696,256,13507,5,8.415292642248723,5.300968740638661,36.66977067389943,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-111042,nitride,test,KCSN,0.0028844520187377,0.0028844520187377,easy_bottom_20pct,1697,256,13507,5,5.879565573933593,3.585973698624874,26.034136944675975,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-117236,nitride,test,SiNiN2,0.0412796402359008,0.0412796402359008,middle_60pct,1698,256,13507,5,6.17845502547515,3.581400792122556,26.576786054492086,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-114108,nitride,test,BeGeN,0.2151899915313719,0.2151899915313719,hard_top_20pct,1699,256,13507,5,9.063502499103606,5.046090181105109,32.61566847369648,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-119237,nitride,test,ScMoN3,0.11130887134552,0.11130887134552,middle_60pct,1700,256,13507,5,4.923551734720561,3.7616284937368247,24.980992463459614,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-119241,nitride,test,Ca3Y2N4,0.0338918250274657,0.0338918250274657,middle_60pct,1701,256,13507,5,5.201342695896798,3.2685986707421613,22.78924155021328,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
